scenario,n_train,eta,delta,n_rep,coverage_mean,coverage_std,emp_robust_value_mean,emp_robust_value_std,gap_mean,gap_std,lcb_mean,lcb_std,true_value_mean,true_value_std
S6_under,500,0.3,0.1,80,1.0,0.0,0.651554690454387,0.03579422589956616,0.16804180388879839,0.023295740344872595,0.35939905113810794,0.030300401728444223,0.5274408550269063,0.011994804309539255
S6_under,500,0.3,0.05,80,1.0,0.0,0.651554690454387,0.03579422589956616,0.1911467099074632,0.023295740344872595,0.3362941451194431,0.030300401728444223,0.5274408550269063,0.011994804309539255
S6_under,500,1.0,0.2,80,1.0,0.0,0.6827970978703843,0.03513248030057854,0.518109431203838,0.027840150667047033,0.017758129266506252,0.03405952763675004,0.5358675604703442,0.01618639213357433
S6_under,500,1.0,0.1,80,1.0,0.0,0.6827970978703843,0.03513248030057854,0.5250409030094374,0.027840150667047026,0.010826657460906792,0.034059527636750034,0.5358675604703442,0.01618639213357433
S6_under,500,1.0,0.05,80,1.0,0.0,0.6827970978703843,0.03513248030057854,0.5319723748150369,0.027840150667047033,0.0038951856553073537,0.03405952763675005,0.5358675604703442,0.01618639213357433
S6_under,500,3.0,0.2,80,1.0,0.0,0.6867280798696574,0.03426091021524905,1.7406396410966725,0.029041250499253504,-1.2035990948632214,0.03430744855779307,0.537040546233451,0.017604376447559803
S6_under,500,3.0,0.1,80,1.0,0.0,0.6867280798696574,0.03426091021524905,1.7429501316985387,0.029041250499253487,-1.2059095854650879,0.03430744855779305,0.537040546233451,0.017604376447559803
S6_under,500,3.0,0.05,80,1.0,0.0,0.6867280798696574,0.03426091021524905,1.7452606223004055,0.029041250499253463,-1.2082200760669544,0.034307448557793024,0.537040546233451,0.017604376447559803
S6_under,1000,0.3,0.2,80,1.0,0.0,0.6515327513613625,0.02904352746458019,0.13292559214833416,0.01911180950447708,0.4098314505196492,0.02546301595530068,0.5427570426679834,0.013325901038112408
S6_under,1000,0.3,0.1,80,1.0,0.0,0.6515327513613625,0.02904352746458019,0.14447804515766657,0.019111809504477086,0.39827899751031676,0.025463015955300684,0.5427570426679834,0.013325901038112408
S6_under,1000,0.3,0.05,80,1.0,0.0,0.6515327513613625,0.02904352746458019,0.15603049816699902,0.01911180950447708,0.38672654450098437,0.02546301595530068,0.5427570426679834,0.013325901038112408
S6_under,1000,1.0,0.2,80,1.0,0.0,0.6647655602210764,0.02706508478009098,0.5340868194920493,0.02288060747975991,0.017459082289672995,0.02684182950832679,0.5515459017817221,0.016205820805985916
S6_under,1000,1.0,0.1,80,1.0,0.0,0.6647655602210764,0.02706508478009098,0.5375525553948488,0.0228806074797599,0.013993346386873273,0.02684182950832679,0.5515459017817221,0.016205820805985916
S6_under,1000,1.0,0.05,80,1.0,0.0,0.6647655602210764,0.02706508478009098,0.5410182912976487,0.022880607479759906,0.010527610484073547,0.02684182950832679,0.5515459017817221,0.016205820805985916
S6_under,1000,3.0,0.2,80,1.0,0.0,0.6656615678116661,0.026937347545922728,1.7694704765519116,0.023575844872244064,-1.2172136818952528,0.026908591593762306,0.552256794656659,0.01742704513508875
S6_under,1000,3.0,0.1,80,1.0,0.0,0.6656615678116661,0.026937347545922728,1.770625721852845,0.023575844872244074,-1.2183689271961857,0.026908591593762292,0.552256794656659,0.01742704513508875
S6_under,1000,3.0,0.05,80,1.0,0.0,0.6656615678116661,0.026937347545922728,1.7717809671537779,0.023575844872244078,-1.219524172497119,0.0269085915937623,0.552256794656659,0.01742704513508875
S6_over,200,0.3,0.2,80,1.0,0.0,0.5521504443060404,0.05811949255937424,0.31024239619823935,0.04503906852779976,0.2087036779496858,0.05271447932840592,0.5189460741479252,0.009924464371481041
S6_over,200,0.3,0.1,80,1.0,0.0,0.5521504443060404,0.05811949255937424,0.36800466124490144,0.04503906852779974,0.15094141290302365,0.052714479328405915,0.5189460741479252,0.009924464371481041
S6_over,200,0.3,0.05,80,1.0,0.0,0.5521504443060404,0.05811949255937424,0.4257669262915636,0.04503906852779974,0.09317914785636157,0.05271447932840592,0.5189460741479252,0.009924464371481041
S6_over,200,1.0,0.2,80,1.0,0.0,0.6062957637221552,0.0662041940347116,0.6292008595906216,0.05098499713979883,-0.09754152657184204,0.060354829240260296,0.5316593330187794,0.01522561162319258
S6_over,200,1.0,0.1,80,1.0,0.0,0.6062957637221552,0.0662041940347116,0.6465295391046202,0.05098499713979882,-0.11487020608584068,0.060354829240260296,0.5316593330187794,0.01522561162319258
S6_over,200,1.0,0.05,80,1.0,0.0,0.6062957637221552,0.0662041940347116,0.6638582186186188,0.050984997139798816,-0.1321988855998393,0.060354829240260296,0.5316593330187794,0.01522561162319258
